"NeighborLabel","CompoundName","Similarity","PredProbability"
1,"Cryptophycin 7",0.255372945638432,0.627686472819216
0,"Cryptophycin 6",0.291807718348003,0.354096140825998
0,"[D-Asp3,ADMAdda5]MC-LR",0.726369863013699,0.136815068493151
0,"[ADMAdda5]MC-LR",0.686345646437995,0.156827176781002
1,"Cryptophycin 5",0.351679104477612,0.675839552238806
0,"Cryptophycin 29",0.404197698036561,0.297901150981719
0,"Cybastacine A",0.326500732064422,0.336749633967789
1,"Cryptophycin 26",0.363877118644068,0.681938559322034
1,"Cryptophycin 30",0.382310984308131,0.691155492154065
0,"Cryptophycin 327",0.364668769716088,0.317665615141956
0,"Cryptophycin 40",0.369987063389392,0.315006468305304
0,"Cryptophycin 28",0.394754539340955,0.302622730329522
0,"Cryptophycin 38",0.364668769716088,0.317665615141956
0,"Cryptophycin 2",0.367333763718528,0.316333118140736
1,"Cryptophycin 16",0.358937544867193,0.679468772433596
0,"Cryptophycin 31",0.349419670128283,0.325290164935858
1,"Cryptophycin 23",0.340248962655602,0.670124481327801
0,"Cryptophycin 4",0.397574123989218,0.301212938005391
1,"Cryptophycin 43",0.394594594594595,0.697297297297298
1,"Cryptophycin 17",0.390225563909774,0.695112781954887
0,"Cryptophycin 175",0.379464285714286,0.310267857142857
1,"Cryptophycin 45",0.370745836350471,0.685372918175235
0,"Cryptophycin 19",0.374420145791915,0.312789927104043
0,"Cryptophycin 1",0.364668769716088,0.317665615141956
0,"Cryptophycin 3",0.396176664469347,0.301911667765327
1,"Merocyclophane D",0.424492862509391,0.712246431254695
0,"Noscomin",0.50974025974026,0.24512987012987
0,"Comnostin E",0.555183946488294,0.222408026755853
0,"Comnostin A",0.576271186440678,0.211864406779661
0,"Comnostin B",0.529605263157895,0.235197368421052
0,"Comnostin D",0.478386167146974,0.260806916426513
0,"Comnostin C",0.55,0.225
0,"8-[(5-carboxy-2,9-epoxy)benzyl]-2,5-dihydroxy-1,1,4a,7,8-pentamethyl-1,2,3,4,4a,6,7,8,9,10,10a-dodecahydrophenanthrene",0.407027818448023,0.296486090775989
0,"Nosperin",0.284148397976391,0.357925801011804
0,"Tenuecyclamide B",0.487771739130435,0.256114130434782
1,"Nostoweipeptin W3",0.546633207862819,0.773316603931409
0,"Nostoweipeptin W2",0.549218031278749,0.225390984360625
0,"Nostoweipeptin W5",0.548505747126437,0.225747126436782
0,"Nostoweipeptin W4",0.557456647398844,0.221271676300578
0,"Nostoweipeptin W1",0.552925108126565,0.223537445936717
1,"Cryptophycin 10",0.309190031152648,0.654595015576324
0,"[D-Asp<U+00B3>,DMAdda5]MC-LR",0.808203570072161,0.0958982149639195
0,"[DMAdda5]MC-FR",0.706039372706039,0.14698031364698
0,"[DMAdda5]MC-HilR",0.77246790299572,0.11376604850214
0,"[Mdhb7]MC-LR",0.822487346348518,0.088756326825741
0,"[DMAdda5]MC-LHar",0.704940848990953,0.147529575504524
1,"Cryptophycin G",0.267532467532468,0.633766233766234
1,"Swinholide A",0.242753623188406,0.621376811594203
0,"Cryptophycin 24",0.373509933774834,0.313245033112583
1,"Cryptophycin 176",0.370644922164566,0.685322461082283
0,"Cryptophycin 326",0.355263157894737,0.322368421052632
0,"Glucosylsucrose derivative 4",0.197629836179854,0.401185081910073
0,"Glucosylsucrose derivative 3",0.215384615384615,0.392307692307692
0,"Glucosylsucrose derivative 2",0.217032967032967,0.391483516483516
1,"Glucosylsucrose",0.219094247246022,0.609547123623011
1,"Nostopeptolide L4",0.599299065420561,0.79964953271028
1,"Nostopeptolide L2",0.610095735422106,0.805047867711053
1,"Nostopeptolide L3",0.600346020761246,0.800173010380623
1,"Nostopeptolide L1",0.605308219178082,0.802654109589041
0,"Borophycin",0.264756644804971,0.367621677597515
1,"Spumigin 640",0.592443729903537,0.796221864951768
1,"Spumigin 638",0.648086522462562,0.824043261231281
1,"Spumigin 652",0.697654941373534,0.848827470686767
1,"Spumigin 654",0.608730158730159,0.80436507936508
0,"Spumigin 574",0.535650623885918,0.232174688057041
0,"Spumigin I",0.717647058823529,0.141176470588236
1,"Spumigin 582b",0.70632672332389,0.853163361661945
1,"Spumigin 582a",0.564502164502165,0.782251082251082
1,"Spumigin C",0.669902912621359,0.834951456310679
1,"Spumigin B1",0.739442946990117,0.869721473495058
1,"Spumigin B2",0.739442946990117,0.869721473495058
1,"Spumigin D",0.637732506643047,0.818866253321524
1,"Spumigin H",0.731108930323847,0.865554465161924
1,"Spumigin F",0.736150234741784,0.868075117370892
1,"Oscillatoxin",0.716794731064764,0.858397365532382
1,"Aeruginosin NOL7",0.52734375,0.763671875
1,"Aeruginosin NOL2",0.843820224719101,0.921910112359551
1,"Nodulapeptin 863",0.909587680079483,0.954793840039742
1,"Nodulapeptin 883b",0.694705380017079,0.84735269000854
1,"Nodulapeptin 849",0.859882005899705,0.929941002949852
1,"Nodulapeptin 855b",0.906779661016949,0.953389830508474
1,"Nodulapeptin 821",0.865866957470011,0.932933478735005
1,"Nodulapeptin 807",0.83025027203482,0.91512513601741
1,"Nodulapeptin 885",0.690413368513632,0.845206684256816
1,"Nodulapeptin 851",0.858375634517767,0.929187817258883
0,"Nodulapeptin 915b",0.775662251655629,0.112168874172186
1,"Nodulapeptin 823",0.831141504471331,0.915570752235666
1,"Nodulapeptin 915a",0.908639523336644,0.954319761668322
1,"Anabaenopeptin 931",0.854387656702025,0.927193828351012
0,"Anabaenopeptin 933",0.783783783783784,0.108108108108108
1,"Anabaenopeptin 807",0.849942062572422,0.924971031286211
1,"Aeruginosin NOL4",0.853333333333333,0.926666666666667
1,"Aeruginosin NAL3",0.851434426229508,0.925717213114754
1,"Aeruginosin NOL6",0.567927170868347,0.783963585434174
1,"Aeruginosin NAL4",0.567927170868347,0.783963585434174
1,"Aeruginosin NOL5",0.646877409406322,0.823438704703161
1,"Pseudoaeruginosin NS1",0.716794731064764,0.858397365532382
0,"Suomilide",0.368558951965065,0.315720524017468
1,"Aeruginosin NAL1",0.841750841750842,0.920875420875421
1,"Nodulapeptin B",0.910929224843524,0.955464612421762
1,"Nodulapeptin A",0.8828197945845,0.94140989729225
1,"Aeruginosin NOL1",0.755331088664422,0.877665544332211
1,"Nodulapeptin 899",0.739111686071583,0.869555843035791
0,"Nodulapeptin 901",0.737369519832985,0.131315240083507
0,"Nodulapeptin 917",0.726604004903964,0.136697997548018
1,"Spumigin A",0.709123757904246,0.854561878952123
1,"Pseudoaeruginosin NS2",0.716794731064764,0.858397365532382
0,"L-Phe-D-MeAsp(beta)-L-Arg-Adda-D-Glu(gamma)-Mdha-D-Ala-OH",0.524803469775007,0.237598265112496
0,"L-Leu-D-MeAsp(beta)-L-Arg-Adda-D-Glu(gamma)-Mdha-D-Ala-OH",0.531287970838396,0.234356014580802
1,"[DMAdda3]NOD-R",0.726172465960666,0.863086232980333
1,"NOD-Har",1,1
1,"[6(Z)-Adda3]NOD-R",0.846684350132626,0.923342175066313
1,"[Glu4(OMe)]NOD-R",0.778894472361809,0.889447236180904
1,"[dhb5]NOD-R",0.774494556765163,0.887247278382582
1,"[D-Asp1]NOD-R",0.788401253918495,0.894200626959248
1,"Nodularin-R",0.846684350132626,0.923342175066313
1,"Linear Nodularin-R",0.516059957173448,0.758029978586724
0,"Cyanopeptolin 1054 MB2",0.662267343485618,0.168866328257191
0,"Cyanopeptolin 1006D",0.680729352878084,0.159635323560958
1,"Micropeptin KT554",0.626086956521739,0.81304347826087
1,"Aeruginosin KB676",0.501105379513633,0.750552689756816
0,"Aeruginosin LH650",0.569651741293532,0.215174129353234
0,"Aeruginosin DA495A",0.615062761506276,0.192468619246862
0,"Aeruginosin TR642",0.513452914798206,0.243273542600897
0,"Aeruginosin 670",0.56705298013245,0.216473509933775
0,"Aeruginosin DA688",0.84,0.08
1,"11beta-hydroxy-N21-sulfocarbamoylsaxitoxin",0.152145643693108,0.576072821846554
1,"11-11-dihydroxy-N21-sulfocarbamoylsaxitoxin",0.16,0.58
1,"Microginin 757",0.453345900094251,0.726672950047126
1,"Microginin 767",0.454798331015299,0.727399165507649
1,"Microginin FR8",0.462255358807083,0.731127679403542
0,"Microginin 757B",0.465679676985195,0.267160161507403
1,"Microginin 764",0.466876971608833,0.733438485804417
1,"Microginin FR6",0.460019267822736,0.730009633911368
1,"Microginin FR9",0.453192510801728,0.726596255400864
1,"Microginin FR5",0.44963503649635,0.724817518248175
1,"Microginin FR10",0.455288461538462,0.727644230769231
1,"Nodularin-R-Cys",0.653992395437262,0.826996197718631
1,"Decarbamoylneosaxitoxin",0.179310344827586,0.589655172413793
1,"Cyanopeptolin 1001",0.664774742816602,0.832387371408301
1,"Cyanopeptolin 1025",0.660798916723087,0.830399458361543
1,"Cyanopeptolin 1011",0.666321957945536,0.833160978972768
1,"Cyanopeptolin 997 A",0.702895959957097,0.851447979978548
1,"Cyanopeptolin 997 C",0.687212185618137,0.843606092809069
1,"Cyanopeptolin 1032",0.661168384879725,0.830584192439862
1,"Cyanopeptolin 1017",0.67064188004209,0.835320940021045
1,"Cyanopeptolin 1003",0.676670239371204,0.838335119685602
1,"Cyanopeptolin 997 B",0.680070546737213,0.840035273368607
1,"Cyanopeptolin 983",0.686309737693137,0.843154868846568
1,"Gadusol",0.351190476190476,0.675595238095238
0,"Cyanopeptolin 1054 MB1",0.639701104613385,0.180149447693307
1,"Cryptophycin 63",0.360955056179775,0.680477528089887
0,"[epoxyAdda5]MC-LR",0.708834651082846,0.145582674458577
0,"[seco-1/2]MC-HilR",0.667101402021519,0.16644929898924
0,"Aeruginosin 848",0.436324556689952,0.281837721655024
0,"Aeruginosin 736",0.591006423982869,0.204496788008566
0,"Aeruginosin 850",0.461454346637507,0.269272826681247
0,"Aeruginosin 822",0.48951048951049,0.255244755244755
0,"Aeruginosin 752",0.580734580734581,0.20963270963271
0,"Aeruginosin 892",0.42089552238806,0.28955223880597
0,"Aeruginosin 878B",0.433555669574141,0.28322216521293
0,"Aeruginosin 836",0.471846846846847,0.264076576576576
0,"Aeruginosin 766",0.560160427807487,0.219919786096257
1,"Aeruginosin 878A",0.412741443578448,0.706370721789224
0,"Cyanopeptolin 959",0.640207715133531,0.179896142433234
0,"Cyanopeptolin 1014",0.701892181363799,0.1490539093181
0,"Cyanopeptolin 1034",0.642155201626567,0.178922399186716
0,"Cyanopeptolin 1000A",0.736684171042761,0.13165791447862
0,"Cyanopeptolin 920",0.654753131908622,0.172623434045689
0,"Cyanopeptolin 1063",0.687339971550498,0.156330014224751
0,"Cryptophycin 107",0.369987063389392,0.315006468305304
0,"[Gly1,D-Asp3,(E/Z)-Dhb7]MC-LHar",0.799485861182519,0.100257069408741
0,"Cyanopeptolin 986",0.749161386507641,0.12541930674618
0,"[Dhb7]MC-YR",0.733684904416612,0.133157547791694
0,"[Dha7]MC-RY",0.774616368286445,0.112691815856778
1,"Microginin 715",0.428354430379747,0.714177215189874
1,"Microginin 715",0.428354430379747,0.714177215189874
0,"Wainunuamide",0.524544179523142,0.237727910238429
1,"Cl-Cyanopeptolin W",0.610809178743961,0.805404589371981
0,"Cyanopeptolin 1009",0.59726603575184,0.20136698212408
0,"Bistratamide K",0.588424437299035,0.205787781350482
0,"Bistratamide N",0.599447513812155,0.200276243093923
0,"Microphycin KB921",0.621138816524004,0.189430591737998
0,"Microviridin M",0.668068833652008,0.165965583173996
0,"[D-Leu1,Ser7]MC-HtyR",0.686666666666667,0.156666666666667
0,"[Ser7]MC-YR",0.702816445451602,0.148591777274199
0,"Bistratamide M",0.599447513812155,0.200276243093923
0,"[D-Leu1,Mdha-GluCys7]MC-LR",0.705022643062989,0.147488678468505
0,"[Mdha-NAcCys7]MC-RR",0.730717788675881,0.13464110566206
0,"[D-Leu1,Mdha-Cys7]MC-LR",0.653190874963904,0.173404562518048
0,"[Mdha-Cys7]MC-RR",0.721830985915493,0.139084507042254
0,"[Mdha-Cys7]MC-YR",0.640112994350282,0.179943502824859
0,"[Mdha-Cys7]MC-LR",0.693304535637149,0.153347732181426
0,"[D-Leu1,Mdha-GSH7]MC-LR",0.770159639787147,0.114920180106427
0,"[Mdha-GSH7]MC-RR",0.941850022451729,0.0290749887741355
0,"[Mdha-GSH7]MC-YR",0.770913510228884,0.114543244885558
0,"[Mdha-GSH7]MC-LR",0.797166773985834,0.101416613007083
0,"[D-Leu1,Mdha-GluCys(O)7]MC-LR",0.677955911823647,0.161022044088176
0,"[D-Leu1,Mdha-Cys(O)7]MC-LR",0.64104013566987,0.179479932165065
0,"[D-Leu1,Mdha-GS(O)H7]MC-LR",0.732316227461859,0.133841886269071
1,"Microginin 711",0.443075406604239,0.72153770330212
0,"[D-Asp3,D-MeO-Glu6]MC-RR",0.875087966220971,0.0624560168895145
0,"[(6Z)-Adda5]MC-RR",0.88303886925795,0.058480565371025
0,"MC-MhtyR",0.714512040557668,0.142743979721166
0,"[D-Asp3]MC-RHar",0.849063150589868,0.075468424705066
0,"MC-HarHar",0.721017907634307,0.139491046182847
0,"[D-Asp<U+00B3>,ADMAdda5]MC-RR",0.888500524292205,0.0557497378538975
0,"[ADMAdda5]MC-RR",0.83948959032908,0.08025520483546
0,"[ADMAdda5]MC-RHar",0.785278045644487,0.107360977177757
0,"[D-Ser1]MC-LA",0.697278911564626,0.151360544217687
0,"[D-Leu1,Adda(OH)5]MC-LR",0.77012278308322,0.11493860845839
0,"[D-Leu1,Adda(O)5]MC-LR",0.749831422791639,0.125084288604181
0,"[D-Leu1,dmAdda5]MC-LR (isomer 1)",0.760824022346369,0.119587988826815
0,"[D-Leu1,D-Asp<U+00B3>]MC-HphR",0.754539559014267,0.122730220492867
0,"[D-Leu1]MC-MR",0.767552828902522,0.116223585548739
0,"[D-Leu1]MC-M(O2)R",0.772425249169435,0.113787375415282
0,"[D-Leu1]MC-HtyR",0.717371181734033,0.141314409132983
0,"[D-Leu1]MC-FR",0.719559392676392,0.140220303661804
0,"[D-Leu1]MC-LHar",0.710613052076467,0.144693473961767
0,"[D-Leu1,D-Asp<U+00B3>,ADMAdda5]MC-LR",0.778615490061686,0.110692254969157
0,"[D-Leu1,ADMAdda5]MC-LR",0.733048057932851,0.133475971033575
0,"[D-Leu1,ADMAdda5]MC-LHar",0.680088078011953,0.159955960994023
0,"[D-Hil1]MC-LR",0.77012278308322,0.11493860845839
0,"[D-MeO-Glu6]MC-FR",0.699909338168631,0.150045330915685
0,"[dm(1)Adda5]MC-LR",0.780523255813954,0.109738372093023
0,"[dm(1)Adda5]MC-(H4)YR (isomer 1)",0.749072512647555,0.125463743676222
0,"MC-M(O)R",0.834425036390102,0.082787481804949
0,"MC-WR",0.784919653893696,0.107540173053152
0,"[Me-Ala1]MC-LR",0.824466159971046,0.087766920014477
0,"MC-RF",0.8295978905735,0.08520105471325
0,"MC-RY",0.798273657289003,0.100863171355498
0,"MC-RY(OMe)",0.774500768049155,0.112749615975422
0,"MC-LNfk",0.697944593386953,0.151027703306523
0,"[D-Asp<U+00B3>,ADMAdda5]MC-HphR",0.778333333333333,0.110833333333334
0,"[seco-1/2]MC-FR",0.631007751937985,0.184496124031008
0,"[NMe-Ser7]MC-RY",0.739395788831248,0.130302105584376
0,"[NMe-Ser7]MC-LA",0.640847643405188,0.179576178297406
1,"Nodulapeptin 865",0.936523929471033,0.968261964735517
1,"Nodulapeptin 867",0.937011972930765,0.968505986465382
1,"Nodulapeptin 883c",0.866019417475728,0.933009708737864
0,"(-)Psymbamide A",0.83309489747258,0.08345255126371
0,"Anabaenopeptin 906B1",0.731620903454384,0.134189548272808
0,"Anabaenopeptin B1",0.755395683453237,0.122302158273381
0,"[D-Asp<U+00B3>,Dhb7]MC-RY",0.783167362672663,0.108416318663669
0,"[D-Asp3,ADMAdda5,Thr7]MC-LR",0.779053583855254,0.110473208072373
0,"MC-(H4)YR",0.755674232309746,0.122162883845127
1,"2,3-Epoxyhomoanatoxin-a",0.14070351758794,0.57035175879397
1,"trans-Dihydrohomoanatoxin-a",0.142857142857143,0.571428571428572
0,"Cyanopeptolin 911",0.630383711824589,0.184808144087706
1,"Cryptophycin 65",0.368271954674221,0.684135977337111
1,"Aeruginosin KT608A",0.610627177700348,0.805313588850174
0,"Seco[D-Asp3]microcystin-RR",0.699840510366826,0.150079744816587
0,"Anabaenopeptin KB906",0.773231031543052,0.113384484228474
0,"Anabaenopeptin KB899",0.91436338921613,0.042818305391935
0,"Anabaenopeptin KT864",0.78980278980279,0.105098605098605
0,"Dysinosin B",0.331334932054356,0.334332533972822
1,"Aeruginosin DA642B",0.58070025619129,0.790350128095645
1,"Micropeptin T1",0.694915254237288,0.847457627118644
1,"Micropeptin T20-PO3",0.659546925566343,0.829773462783171
0,"Micropeptin T20",0.635352286773795,0.182323856613103
1,"Aeruginosin DA642A",0.58070025619129,0.790350128095645
0,"[dm(1)Adda5]MC-(H4)YR (isomer 2)",0.721208098240956,0.139395950879522
0,"Cryptophycin 66",0.320415224913495,0.339792387543252
1,"Microginin FR4",0.460019267822736,0.730009633911368
1,"Microginin FR3",0.446116504854369,0.723058252427184
1,"Cryptophycin 14",0.339041095890411,0.669520547945206
1,"Palythinol",0.594142259414226,0.797071129707113
0,"Aeruginosin 794A",0.469538461538462,0.265230769230769
0,"Dysinosin C",0.382374906646751,0.308812546676624
0,"Dysinosin D",0.388072601555748,0.305963699222126
0,"Dysinosin A",0.408736349453978,0.295631825273011
0,"Aeruginosin 748A",0.489973262032086,0.255013368983957
1,"12alpha-Deoxydecarbamoylsaxitoxin",0.158490566037736,0.579245283018868
0,"Aeruginoside 126B",0.596774193548387,0.201612903225806
0,"Microginin KR638",0.487242798353909,0.256378600823046
0,"Microginin KR801",0.439792515746573,0.280103742126714
0,"Microginin KR787",0.433109346365302,0.283445326817349
0,"Microginin KR604",0.47770154373928,0.26114922813036
1,"Microginin KR767",0.448084910013844,0.724042455006922
0,"Microginin KR835",0.429815016322089,0.285092491838955
1,"Mycosporine-glycine-valine",0.435540069686411,0.717770034843205
1,"Mycosporine-glutamic acid-glycine",0.413105413105413,0.706552706552707
1,"M5",0.161004431314623,0.580502215657312
0,"Microginin T1",0.418326693227092,0.290836653386454
1,"Microginin T2",0.421234567901235,0.710617283950618
0,"Microginin 683",0.471212121212121,0.26439393939394
0,"Microginin 717",0.464311463590483,0.267844268204758
0,"Microginin 747B",0.45026525198939,0.274867374005305
0,"Microginin 568",0.558365758754864,0.220817120622568
0,"Microginin 598",0.579887218045113,0.210056390977443
1,"Microginin 747A",0.417070805043647,0.708535402521824
0,"Microginin 765",0.41254752851711,0.293726235741445
1,"Microginin 761B",0.435328185328185,0.717664092664092
0,"Microginin 761A",0.447317388493859,0.27634130575307
0,"Microginin 791",0.454432734035958,0.272783632982021
0,"Microginin 576",0.467032967032967,0.266483516483517
0,"Microginin 725",0.453658536585366,0.273170731707317
1,"Deoxygadusol",0.465753424657534,0.732876712328767
0,"Prenostodione",0.185537583254044,0.407231208372978
1,"beta-amino-N-methylalanine",0.191489361702128,0.595744680851064
1,"Isodolastatin H",0.345169912180221,0.67258495609011
0,"Palmyrolide A",0.212765957446809,0.393617021276595
0,"Aeruginosin IN608",0.758723828514457,0.120638085742772
0,"Aeruginosin KY642",0.692576419213974,0.153711790393013
0,"Aeruginosin GE642",0.667590027700831,0.166204986149585
0,"Aeruginosin GE686",0.692576419213974,0.153711790393013
0,"Aeruginosin GE766",0.880888888888889,0.0595555555555555
0,"Aeruginosin KY608",0.781954887218045,0.109022556390978
0,"Aeruginosin DA722",0.747316267547481,0.126341866226259
1,"Trichophycin B",0.294695481335953,0.647347740667977
1,"Trichotoxin A",0.287234042553192,0.643617021276596
1,"Trichophycin E",0.237113402061856,0.618556701030928
1,"Trichophycin D",0.249457700650759,0.62472885032538
1,"Trichophycin C",0.255020080321285,0.627510040160642
1,"Trichothiazole A",0.160220994475138,0.580110497237569
1,"Trichophycin F",0.245928338762215,0.622964169381108
1,"Lyngbyabellin M",0.262366938008766,0.631183469004383
0,"Sulfoquinovosyldiacylglycerol",0.353474320241692,0.323262839879154
1,"Malyngamide P",0.24390243902439,0.621951219512195
1,"Malyngamide O",0.237947122861586,0.618973561430793
0,"Microginin 649",0.461780929866036,0.269109535066982
0,"Microginin 739B",0.435346756152125,0.282326621923938
0,"Microginin 606A",0.498260869565217,0.250869565217392
0,"Microginin 729",0.46986301369863,0.265068493150685
0,"Microginin 550",0.554780876494024,0.222609561752988
0,"Microginin 534",0.55091649694501,0.224541751527495
1,"Microginin 713B",0.431206380857428,0.715603190428714
1,"Microginin 741B",0.439221272554606,0.719610636277303
0,"Microginin 580",0.633466135458167,0.183266932270917
0,"Microginin 620B",0.522413793103448,0.238793103448276
0,"Microginin 578A",0.547169811320755,0.226415094339622
1,"Microginin 743",0.455112818050888,0.727556409025444
1,"Microginin 741A",0.442646358876725,0.721323179438363
1,"Microginin 771",0.43747136967476,0.71873568483738
0,"Microginin 590B",0.502234137622878,0.248882931188561
0,"Microginin 620A",0.487784330244313,0.256107834877843
0,"Microginin 606B",0.528837622005324,0.235581188997338
0,"Microginin 755B",0.434667839859217,0.282666080070392
0,"Microginin 741C",0.427272727272727,0.286363636363636
0,"Microginin 578C",0.478809738503156,0.260595130748422
0,"Microginin FR1",0.437374413931681,0.281312793034159
0,"Cyanostatin B",0.43925831202046,0.28037084398977
0,"Cyanostatin A",0.496513249651325,0.251743375174338
1,"Trichormamide A",0.677966101694915,0.838983050847458
0,"Cyanopeptolin 1007",0.702083333333333,0.148958333333334
0,"Micropeptin SF995",0.788584303417199,0.105707848291401
0,"Micropeptin T2",0.661329620605639,0.16933518969718
0,"Cyanopeptolin 1041",0.666890080428954,0.166554959785523
0,"Cyanopeptolin 972",0.916286779941981,0.0418566100290095
0,"Microginin SD755",0.448689471346068,0.275655264326966
1,"Kempopeptin C",0.655934107076002,0.827967053538001
0,"Aeruginosin 596A",0.470588235294118,0.264705882352941
0,"Aeruginosin 596B",0.496223126089483,0.251888436955259
1,"Somamide B",0.63716814159292,0.81858407079646
0,"Chlorophyll a",0.273821989528796,0.363089005235602
1,"Medusamide A",0.41453760345448,0.70726880172724
0,"Kulokekahilide 1",0.492190211732037,0.253904894133982
1,"Pembamide",0.351137487636004,0.675568743818002
0,"Ferintoic acid B",0.809634089856415,0.0951829550717925
0,"(E)-Dehydroapratoxin A",0.396051103368177,0.301974448315911
0,"Cryptophycin 9",0.356584485868912,0.321707757065544
0,"Cryptophycin 77",0.364668769716088,0.317665615141956
0,"Cryptophycin 8",0.350244498777506,0.324877750611247
0,"Cryptophycin 292",0.367801857585139,0.316099071207431
0,"Cryptophycin 309",0.352066115702479,0.323966942148761
0,"Cryptophycin 296",0.354141656662665,0.322929171668668
0,"Dysideaproline B",0.226751592356688,0.386624203821656
0,"Aerucyclamide DSO2",0.82147024504084,0.08926487747958
0,"Lyngbyabellin K",0.327713382507903,0.336143308746048
1,"Microviridin N1",0.778694516971279,0.889347258485639
0,"Bistratamide H",0.586291309669523,0.206854345165238
0,"Bistratamide G",0.632241813602015,0.183879093198992
0,"Aeruginopeptin 917SC",0.705197132616487,0.147401433691757
0,"Patellamide D",0.394451962110961,0.302774018944519
0,"Cyanopeptolin SS",0.662592592592593,0.168703703703704
0,"Micropeptin SF909",0.667907361455749,0.166046319272125
0,"Anabaenopeptin T",0.775939177101968,0.112030411449016
0,"Grassystatin E",0.489405532666274,0.255297233666863
0,"Grassystatin F",0.48319532391622,0.25840233804189
0,"Grassystatin D",0.485085432956849,0.257457283521575
0,"Aeruginopeptin 917SB",0.678401788208997,0.160799105895502
1,"Microphycin AL828",0.569430569430569,0.784715284715285
0,"Cyanopeptolin S",0.691476590636255,0.154261704681873
0,"Anabaenopeptin MM913",0.870095902353967,0.0649520488230165
0,"Kulokekahilide 2",0.501024170421958,0.249487914789021
1,"Georgamide",0.484316654219567,0.742158327109783
1,"Symplostatin 4",0.289855072463768,0.644927536231884
1,"Apratoxin S9",0.407447189402077,0.703723594701039
1,"Apratoxin S4",0.407447189402077,0.703723594701039
1,"Apratoxin S8",0.392321116928447,0.696160558464224
1,"Apratoxin S7",0.403114813473379,0.70155740673669
1,"Aurilide A",0.445819272590926,0.722909636295463
0,"Nodularin-R-GSH",0.599434905455336,0.200282547272332
0,"Dolastatin E",0.663793103448276,0.168103448275862
0,"Barbaleucamide A",0.170731707317073,0.414634146341464
0,"Dysideaproline F",0.227642276422764,0.386178861788618
0,"Dysideaproline A",0.225721784776903,0.387139107611549
0,"Aeruginoside 126A",0.527349228611501,0.236325385694249
0,"Cryptophycin 53",0.360221674876847,0.319889162561577
0,"Cryptophycin 51",0.389210019267823,0.305394990366089
0,"Cryptophycin 55",0.346062052505967,0.326968973747017
0,"Dysideaproline E",0.241525423728814,0.379237288135593
0,"Dysideaproline D",0.224233983286908,0.387883008356546
0,"[D-Leu1,dmAdda5]MC-LR (isomer 2)",0.751041666666667,0.124479166666666
0,"Aeruginosin DA495B",0.842639593908629,0.0786802030456855
0,"[dm(2)Adda5]MC-LR",0.758922068463219,0.120538965768391
1,"Makalika ester",0.199052132701422,0.599526066350711
1,"Makalikone ester",0.205955334987593,0.602977667493797
0,"Dysideaproline C",0.253112033195021,0.37344398340249
0,"Micropeptin KT636",0.27792672028597,0.361036639857015
0,"Microguanidine AL772",0.32411858974359,0.337940705128205
0,"23-Ac-tolytoxin A",0.289164086687306,0.355417956656347
1,"Aeruginosin KT650",0.575853852263701,0.78792692613185
0,"Aeruginosin GH553",0.512138728323699,0.243930635838151
0,"[Gly1,D-Asp3,ADMAdda5]MC-LR",0.808588064046579,0.0957059679767105
0,"[Gly1,D-Asp3,ADMAdda5]MC-LHar",0.743687305430647,0.128156347284677
0,"[Gly1,D-Asp3,ADMAdda5,Dhb7]MC-RR",0.754692130391834,0.122653934804083
0,"[Gly1,D-Asp3,ADMAdda5,Dhb7]MC-RHar",0.710351377018044,0.144824311490978
0,"[Gly1,D-Asp3,ADMAdda5,(E/Z)-Dhb7]MC-LHar",0.767531556802244,0.116234221598878
0,"[Gly1,D-Asp<U+00B3>,ADMAdda5,Dhb7]MC-LR",0.842788283277716,0.078605858361142
1,"trans-Dihydroanatoxin-a",0.119266055045872,0.559633027522936
0,"Dolabellin",0.292919495635306,0.353540252182347
1,"Microcin SF608",0.610627177700348,0.805313588850174
1,"Aeruginosin KT608B",0.610627177700348,0.805313588850174
0,"Aeruginosin DA511",0.592,0.204
0,"Pheophytin a",0.273821989528796,0.363089005235602
0,"Bistratamide C",0.613821138211382,0.193089430894309
0,"Anabaenopeptin MM850",0.857868020304569,0.0710659898477155
0,"Ferintoic acid A",0.768169273229071,0.115915363385464
1,"Anabaenopeptin MM823",0.732942430703625,0.866471215351812
1,"Decarbamoyloxylgonyautoxin-2",0.135593220338983,0.567796610169491
1,"Jizanpeptin D",0.61971372804164,0.80985686402082
1,"Jizanpeptin C",0.611165845648604,0.805582922824302
1,"Jizanpeptin B",0.611165845648604,0.805582922824302
1,"Jizanpeptin A",0.616722408026756,0.808361204013378
0,"Jizanpeptin E",0.594322580645161,0.20283870967742
1,"Hoiamide D",0.855412566237699,0.92770628311885
1,"Nodularin-R-phenylglyoxal (IIb)",0.611088628085795,0.805544314042898
1,"Nodularin-R-phenylglyoxal (IIa)",0.602657004830918,0.801328502415459
1,"Nodularin-R-phenylglyoxal (IIc)",0.617100371747212,0.808550185873606
0,"Bistratamide J",0.688039457459926,0.155980271270037
0,"Bistratamide I",0.759640102827764,0.120179948586118
1,"Cryptophycin 13",0.358265840876608,0.679132920438304
0,"Somamide A",0.655567490153956,0.172216254923022
0,"Bistratamide B",0.578274760383387,0.210862619808307
0,"Bistratamide A",0.563291139240506,0.218354430379747
0,"Bistratamide E",0.674418604651163,0.162790697674419
0,"Bistratamide D",0.737265415549598,0.131367292225201
